time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
47.549178,-16.3406,-1.9828,-5.3952,17.322
47.549559,-14.7723,-2.5033,-5.5863,15.990
47.549995,-13.4750,-2.7119,-5.4958,14.803
47.553722,-12.5146,-2.5856,-4.9952,13.720
47.557544,-11.8827,-2.1504,-4.4952,12.885
47.564332,-11.4337,-1.6533,-4.4646,12.385
47.568110,-11.1756,-1.1687,-4.9680,12.286
47.575934,-11.1491,-0.8452,-5.4822,12.453
47.577367,-11.3705,-0.7740,-5.8781,12.823
47.581734,-11.8531,-0.8364,-5.6602,13.162
47.586688,-12.3816,-0.7550,-5.2347,13.464
47.610709,-12.5040,0.0653,-5.6702,13.730
47.611818,-11.8159,1.7827,-7.5322,14.125
47.612378,-11.0497,4.9449,-9.4624,15.365
47.612912,-10.3626,10.3011,-8.2134,16.762
47.613461,-7.3900,16.3748,-0.8824,17.987
47.615113,1.3737,18.6398,10.0136,21.204
47.621284,12.6173,19.8712,13.5976,27.184
47.624711,23.3105,23.1737,11.9402,34.971
47.629703,28.7536,25.3727,11.1421,39.934
47.634268,24.3036,21.2602,2.5486,32.391
47.639429,13.6995,13.1131,-5.7569,19.818
47.644427,6.0518,8.3723,-8.6291,13.460
47.648589,1.1890,5.6239,-6.0451,8.342
47.654503,-1.8178,1.5964,-3.2568,4.057
47.658601,-4.5192,-3.4748,-3.0485,6.465
47.663148,-7.9338,-8.2032,-3.7301,12.006
47.667989,-11.9887,-12.6019,-4.8830,18.066
47.685535,-15.7851,-16.0026,-7.8741,23.817
47.687082,-17.8572,-17.2424,-10.6751,27.021
47.688288,-18.8276,-16.2971,-10.8096,27.146
47.689256,-19.0800,-13.7183,-7.5623,24.687
47.713293,-17.5167,-10.0978,-2.4555,20.367
47.714838,-16.0849,-6.3946,1.9211,17.416
47.715678,-15.2753,-2.6411,3.9613,16.000
47.716505,-14.6374,1.5333,3.3015,15.083
47.717250,-13.8856,5.7423,1.1617,15.071
47.717977,-12.8946,9.2721,-0.7389,15.899
47.722201,-11.6032,11.3415,-1.6629,16.310
47.726213,-9.7845,11.6465,-2.1129,15.357
47.730603,-7.5527,10.1728,-2.4135,12.898
47.734950,-5.2225,7.5509,-1.8247,9.361
47.741491,-3.0786,4.5112,-0.1650,5.464
47.744552,-1.1536,1.6571,1.4757,2.501
47.749505,0.5332,-0.6712,1.6912,1.896
47.754321,1.9198,-2.3765,0.2734,3.067
47.776898,3.2552,-3.4986,-1.6549,5.057
47.777481,4.7933,-4.0488,-2.9948,6.953
47.777707,6.4459,-4.0834,-3.2043,8.276
47.777924,7.9259,-3.5122,-2.4519,9.009
47.780769,8.6534,-2.3159,-1.3541,9.060
47.783504,8.4517,-0.7266,-0.4354,8.494
47.788858,6.7472,0.8018,-0.1391,6.796
47.792901,4.4957,1.9275,-0.3067,4.901
47.797437,2.2083,2.6245,-0.5389,3.472
47.802393,0.0498,2.9122,-0.5185,2.958
47.822488,-2.0653,2.9103,-0.1861,3.574
47.823168,-3.9920,2.6193,0.1997,4.779
47.823558,-5.6622,2.0203,0.4385,6.028
47.823808,-6.8737,1.2379,0.4109,6.996
47.827579,-7.5780,0.3343,0.3058,7.592
47.830761,-7.6002,-0.5068,0.3213,7.624
47.835425,-6.8540,-1.1829,0.3900,6.966
47.840691,-5.3074,-1.6108,0.4617,5.566
47.845051,-3.4098,-1.7475,0.4271,3.855
47.849952,-1.4997,-1.6195,0.2627,2.223
47.854518,0.3121,-1.2866,0.1842,1.337
47.860180,2.1112,-0.8252,0.2967,2.286
47.864435,3.8871,-0.3211,0.3951,3.920
47.869253,5.4889,0.1569,0.2770,5.498
47.894970,6.2468,0.5015,-0.1456,6.269
47.895949,6.2481,0.7248,-0.6072,6.319
47.896470,6.2767,0.9057,-0.8523,6.399
47.896894,5.8976,0.8842,-0.9649,6.041
47.897343,4.8125,0.6317,-0.9788,4.952
47.899092,3.6287,0.2513,-0.7987,3.724
47.902637,2.4607,-0.1519,-0.4559,2.507
47.908104,1.3775,-0.4440,-0.2450,1.468
47.912248,0.3882,-0.6588,-0.1182,0.774
47.917193,-0.4385,-0.7990,0.1273,0.920
47.921690,-1.0776,-0.8816,0.5583,1.500
47.926828,-1.4583,-0.9280,0.8643,1.933
47.931819,-1.5936,-0.8906,0.8954,2.033
47.936512,-1.4602,-0.7455,0.6781,1.774
47.942380,-1.0631,-0.5051,0.3966,1.242
47.946174,-0.4072,-0.2148,0.3110,0.556
47.951010,0.3719,0.1062,0.2802,0.478
47.960375,1.1413,0.4033,0.2085,1.228
47.963039,1.8613,0.6287,0.1913,1.974
47.965844,2.4706,0.7971,0.2668,2.610
47.971355,2.9125,0.9279,0.3612,3.078
48.031821,3.2017,0.9786,0.5109,3.387
48.033100,3.3000,0.9136,0.6730,3.490
48.033611,3.2029,0.7809,0.8240,3.398
48.034176,2.9580,0.7001,0.8228,3.149
48.034607,2.5891,0.7356,0.7745,2.801
48.034916,2.1631,0.8463,0.9940,2.526
48.035221,1.7274,1.0559,1.2083,2.358
48.035652,1.3579,1.3522,1.0114,2.167
48.036143,1.0444,1.7087,0.8408,2.172
48.036534,0.8368,2.0127,1.0952,2.439
48.037063,0.7472,2.1643,1.5070,2.741
48.037375,0.7164,2.2165,1.6031,2.828
48.037822,0.8130,2.2408,1.4023,2.766
48.038200,1.0995,2.2802,1.0383,2.736
48.042869,1.6021,2.3156,0.8937,2.954
48.046483,2.2512,2.3400,0.8775,3.364
48.052089,2.9537,2.3895,0.6840,3.860
48.056863,3.6142,2.4954,0.2613,4.400
48.061096,4.1758,2.6076,-0.1352,4.925
48.065655,4.6816,2.8359,-0.0635,5.474
48.070961,5.2373,3.0515,0.4281,6.077
48.105414,5.7171,3.2840,0.7044,6.631
48.106746,6.0042,3.5457,0.3691,6.983
48.108432,6.1522,3.8726,0.0243,7.270
48.109441,6.1951,4.2787,0.2163,7.532
48.110761,6.0663,4.6760,0.6984,7.691
48.111614,5.7421,5.0603,1.1316,7.737
48.112382,5.2530,5.4199,1.2992,7.659
48.113096,4.7680,5.7474,1.4999,7.617
48.113688,4.3558,6.0136,1.7283,7.624
48.119344,4.0396,6.2255,1.9622,7.676
48.123668,3.8093,6.4185,2.2919,7.808
48.128049,3.7359,6.6283,2.7049,8.075
48.133691,3.8456,6.9166,2.8708,8.418
48.137720,4.1736,7.3307,2.7075,8.859
48.142937,4.6886,7.9410,2.2611,9.495
48.147378,5.2946,8.8178,1.6305,10.414
48.151762,5.8070,10.0672,0.9743,11.663
48.160781,6.4021,11.8255,0.5529,13.459
48.162373,7.1632,14.2845,0.6177,15.992
48.170324,8.2500,17.2658,1.5107,19.195
48.174760,9.8538,20.4701,2.8958,22.902
48.176482,11.8556,23.0910,3.4627,26.187
48.181026,14.2700,23.8271,3.0122,27.936
48.209134,16.5902,21.9895,1.7073,27.599
48.210578,18.3277,18.4507,0.1376,26.007
48.211326,19.2085,14.6420,-1.7068,24.213
48.212043,19.1843,11.4754,-3.5621,22.637
48.212783,17.9012,9.4645,-5.4290,20.964
48.213488,15.8684,8.7572,-5.8485,19.045
48.214367,13.7796,9.1879,-5.1883,17.356
48.223387,11.9127,10.2022,-3.9657,16.178
48.224355,10.4929,11.4296,-2.6715,15.744
48.228600,9.5567,12.0596,-0.6835,15.402
48.233797,9.3411,11.5073,1.2359,14.873
48.238241,9.7389,10.0488,1.7510,14.103
48.245536,10.3141,8.1798,1.0077,13.202
48.247535,10.6542,6.3227,-0.8078,12.415
48.255109,10.2448,4.7793,-2.7795,11.641
48.257758,8.8915,3.7773,-4.9819,10.869
48.262765,6.7668,3.4933,-7.3218,10.564
48.267185,4.1070,3.7446,-8.5832,10.226
48.272965,1.1785,4.1149,-6.5855,7.854
48.312187,-1.6487,3.9208,-1.6577,4.565
48.313225,-4.3721,3.5419,1.7010,5.878
48.313745,-6.6114,2.9796,2.1044,7.551
48.314285,-7.6721,1.8619,0.8783,7.944
48.314763,-6.7060,0.4472,-0.0591,6.721
48.315165,-4.2616,-0.9056,0.7219,4.416
48.315705,-1.3560,-2.2731,2.6488,3.745
48.316178,1.6717,-3.7623,4.4327,6.050
48.340370,4.4979,-5.1015,4.9438,8.408
48.341573,6.8398,-6.1684,4.1226,10.091
48.342975,8.4755,-6.8409,2.5312,11.182
48.344275,9.8448,-7.1925,0.7784,12.217
48.344728,11.2099,-7.1911,-0.3123,13.322
48.345117,12.4409,-6.7881,-0.2637,14.175
48.345471,13.3086,-6.0138,0.6131,14.617
48.349214,13.7439,-5.0405,1.4931,14.715
48.354186,13.7044,-3.9408,2.1184,14.416
48.360467,13.1163,-2.8710,2.3076,13.624
48.363451,11.9772,-1.9602,1.7751,12.266
48.367903,10.6256,-1.2944,1.0799,10.758
48.374517,9.1589,-0.8115,0.7686,9.227
48.397879,7.5995,-0.4514,0.7763,7.652
48.398850,6.0113,-0.0923,1.1000,6.112
48.399331,4.4078,0.2126,1.4078,4.632
48.400053,2.9348,0.3550,1.4284,3.283
48.400500,1.6420,0.3155,1.2444,2.084
48.450653,0.5887,0.1278,1.2592,1.396
48.451697,-0.2327,-0.1287,1.4963,1.520
48.452258,-0.7602,-0.4650,1.6424,1.869
48.452597,-0.9033,-0.9141,1.6489,2.091
48.453147,-0.6452,-1.4442,1.8092,2.403
48.453755,-0.2838,-1.9174,1.9658,2.761
48.454289,-0.0168,-2.1576,1.6713,2.729
48.454736,0.1562,-2.1549,1.3044,2.524
48.455334,0.1854,-1.9856,1.3596,2.414
48.455843,0.1045,-1.6400,1.5593,2.265
48.456352,-0.0988,-1.1799,1.5030,1.913
48.458863,-0.3841,-0.6502,1.0751,1.314
48.460065,-0.8351,-0.0337,0.5893,1.023
48.463841,-1.3577,0.6220,0.3012,1.523
48.468158,-1.9507,1.2427,0.1216,2.316
48.472764,-2.5448,1.7827,-0.2688,3.119
48.478356,-3.0284,2.2203,-1.0368,3.896
48.483619,-3.4650,2.6209,-1.7987,4.702
48.487220,-4.1431,3.1568,-2.2953,5.692
48.516497,-4.9951,3.8112,-2.4044,6.727
48.517479,-5.9062,4.5321,-2.3225,7.799
48.518117,-6.6695,5.1997,-2.2502,8.751
48.518799,-7.2010,5.7668,-2.2035,9.485
48.519359,-7.3677,6.2029,-2.1840,9.876
48.520058,-7.2214,6.5422,-2.2509,10.001
48.521172,-6.8885,6.8089,-2.4492,9.991
48.526485,-6.4584,7.0099,-2.8099,9.937
48.534682,-6.1352,7.1396,-3.3163,9.981
48.535313,-5.9794,7.2588,-3.8878,10.176
48.546941,-6.0668,7.3277,-4.4437,10.500
48.547636,-6.4119,7.2443,-4.9106,10.849
48.550369,-6.9748,6.9881,-5.1913,11.155
48.555782,-7.8068,6.5744,-5.3361,11.517
48.587105,-8.8897,6.1238,-5.4024,12.071
48.588664,-10.3038,5.6874,-5.3658,12.935
48.591501,-12.0038,5.2905,-5.3215,14.156
48.594731,-13.6927,4.7082,-5.0157,15.324
48.596289,-15.0533,3.8097,-4.5072,16.169
48.597350,-15.9455,2.7203,-4.1432,16.698
48.598251,-16.3662,1.6125,-4.0411,16.935
48.599294,-16.5737,0.7224,-4.1959,17.112
48.600635,-16.7000,0.0268,-4.5576,17.311
48.603780,-16.6610,-0.5456,-4.7878,17.344
48.614495,-16.2892,-1.0043,-4.9248,17.047
48.616376,-15.6993,-1.3560,-5.0338,16.542
48.620029,-14.9759,-1.5378,-5.0560,15.881
48.621756,-14.2310,-1.5004,-5.0197,15.165
48.644766,-13.6488,-1.3183,-4.7723,14.519
48.646073,-13.1755,-0.9505,-4.3812,13.917
48.646802,-12.8297,-0.5704,-4.0589,13.469
48.647460,-12.4871,-0.2484,-4.1048,13.147
48.648190,-12.1712,-0.1405,-4.5566,12.997
48.651606,-11.8834,-0.2001,-5.0240,12.903
48.656179,-11.6746,-0.4452,-5.2584,12.812
48.660021,-11.5959,-0.8627,-5.2140,12.743
48.664913,-11.5480,-1.1929,-5.0855,12.674
48.669326,-11.3355,-1.1592,-5.5813,12.688
48.682342,-10.8555,-0.3796,-7.0858,12.969
48.684959,-10.0614,1.0094,-9.7843,14.071
48.686381,-9.3686,3.4595,-11.7467,15.418
48.688971,-8.2255,6.6424,-10.6486,15.006
48.721593,-5.0065,10.0557,-6.2128,12.837
48.722914,1.6338,12.4505,1.1634,12.611
48.723572,10.8457,14.8282,10.0009,20.917
48.724222,19.1627,18.0751,15.7649,30.699
48.724958,22.2651,20.6579,16.0388,34.347
48.725665,19.5750,19.7931,7.4438,28.816
48.726374,12.5092,14.7268,-1.7834,19.405
48.727085,6.4637,9.9689,-6.4923,13.539
48.732947,2.6531,5.9704,-7.5895,10.014
48.737332,0.8421,1.5459,-7.9076,8.101
48.741987,-0.1773,-3.0088,-8.2542,8.787
48.747486,-1.9649,-6.9301,-7.8540,10.657
48.751149,-4.6620,-10.1535,-7.2833,13.337
48.756909,-7.7200,-12.1765,-7.2762,16.150
48.796810,-10.6321,-12.7841,-6.9861,18.036
48.798190,-13.2198,-12.4597,-5.5418,18.993
48.799133,-15.8043,-11.7334,-3.4400,19.982
48.800163,-18.8174,-10.3928,-1.8706,21.578
48.801060,-22.2114,-7.7608,-0.5564,23.535
48.801799,-24.9939,-3.5464,1.2712,25.276
48.802605,-25.6962,1.3210,2.9818,25.902
48.803406,-23.2850,5.1995,3.5422,24.120
48.804055,-18.9918,7.2106,2.3803,20.454
48.804775,-14.3348,7.6093,-0.2751,16.232
48.846077,-10.1136,7.1064,-2.5176,12.614
48.847577,-6.3909,6.1848,-2.8581,9.341
48.848172,-2.9540,5.0288,-1.6378,6.058
48.848793,0.3517,3.7064,-0.7760,3.803
48.849393,3.3723,2.2973,-1.4746,4.339
48.850062,5.7692,0.8993,-3.1499,6.634
48.850381,7.5404,-0.3761,-4.0521,8.568
48.850693,9.4463,-1.4363,-3.2606,10.096
48.851037,10.8100,-1.9980,-1.6544,11.117
48.851565,10.7913,-1.9004,-0.5532,10.971
48.857335,8.6395,-1.3155,-0.6775,8.765
48.876722,5.8245,-0.5530,-1.5323,6.048
48.877680,3.0597,0.1446,-1.9980,3.657
48.878188,0.4725,0.6858,-1.6145,1.817
48.878599,-2.1265,1.1282,-0.8594,2.556
48.903824,-4.6839,1.4407,-0.2707,4.908
48.905288,-7.0408,1.5539,0.0085,7.210
48.905821,-8.9854,1.5154,0.0830,9.113
48.906528,-10.2939,1.3463,0.1481,10.383
48.907498,-10.6853,1.0298,0.4305,10.743
48.909004,-9.9192,0.6234,0.7841,9.970
48.911300,-8.0940,0.1774,0.9032,8.146
48.936704,-5.8019,-0.1356,0.5278,5.827
48.938041,-3.4822,-0.2989,-0.0666,3.496
48.938538,-1.2892,-0.3364,-0.5142,1.428
48.938862,0.7399,-0.3173,-0.6066,1.008
48.939132,2.6037,-0.2148,-0.5656,2.673
48.939511,4.2458,-0.1120,-0.6077,4.291
48.943751,5.5843,-0.0302,-0.7635,5.636
48.948159,6.4487,0.0000,-1.0209,6.529
48.953108,6.7281,0.0003,-1.1793,6.831
48.957819,6.3423,0.0041,-1.1981,6.454
48.962776,5.4421,-0.0100,-1.1897,5.571
48.966762,4.2547,-0.0183,-1.0899,4.392
48.971266,3.0448,0.0171,-0.8732,3.168
48.978286,1.8670,0.0743,-0.4946,1.933
48.981063,0.7974,0.1556,-0.0168,0.813
48.986066,-0.1693,0.1965,0.5434,0.602
48.990699,-0.9097,0.2255,0.9021,1.301
49.023194,-1.3935,0.1735,1.0070,1.728
49.024140,-1.5735,0.0715,0.8534,1.791
49.024635,-1.4719,-0.0355,0.7089,1.634
49.025094,-1.0196,-0.1570,0.6710,1.231
49.025628,-0.3527,-0.2261,0.7083,0.823
49.025998,0.4262,-0.2498,0.6607,0.825
49.026526,1.2653,-0.1825,0.4090,1.342
49.028807,2.0645,-0.0768,0.0465,2.066
49.034648,2.7958,0.0887,-0.0851,2.798
49.039427,3.4329,0.2355,0.1457,3.444
49.044590,3.8759,0.3162,0.4362,3.913
49.048172,4.0650,0.3675,0.4962,4.112
49.055746,3.9790,0.3824,0.2620,4.006
49.058587,3.6036,0.3894,-0.1040,3.626
49.064096,3.0876,0.4074,-0.0435,3.115
49.067292,2.4426,0.4550,0.4757,2.530
49.073166,1.7358,0.5492,1.0496,2.102
49.107743,0.9886,0.7116,1.2698,1.760
49.108751,0.3248,0.9179,1.0813,1.455
49.109378,-0.1510,1.1556,0.9735,1.519
49.109829,-0.3966,1.4408,1.0413,1.821
49.110315,-0.4534,1.7376,1.1771,2.147
49.110845,-0.1978,1.9983,1.5822,2.556
49.111218,0.2074,2.2086,1.9864,2.978
49.111811,0.7811,2.2686,1.7453,2.967
49.115420,1.4995,2.2979,0.8235,2.865
49.120664,2.3200,2.4039,-0.0529,3.341
49.125521,3.2355,2.5621,-0.2467,4.134
49.129627,4.2847,2.7444,-0.1073,5.089
49.134613,5.3465,2.9733,-0.0709,6.118
49.138778,6.2499,3.2495,-0.1009,7.045
49.144029,7.1107,3.5666,-0.0531,7.955
49.148560,7.7702,3.9088,0.0202,8.698
49.153306,8.1106,4.2672,0.1424,9.166
49.161829,8.1789,4.5896,0.2768,9.383
49.164192,7.8373,4.9243,0.7046,9.283
49.167874,7.1528,5.1781,1.1413,8.904
49.173084,6.3726,5.4178,1.5656,8.510
49.213336,5.6360,5.6618,1.8511,8.200
49.214436,5.0318,5.8809,1.8881,7.967
49.214862,4.6589,6.1172,1.9609,7.935
49.215675,4.5139,6.3341,2.2667,8.101
49.216375,4.5202,6.6079,2.5082,8.390
49.216878,4.7089,6.9144,2.5842,8.756
49.217520,5.0492,7.3205,2.5224,9.244
49.217874,5.5005,7.8853,2.5485,9.946
49.218117,6.0559,8.6106,2.3072,10.777
49.221537,6.6788,9.6602,1.6802,11.864
49.225905,7.3444,11.0468,0.6736,13.282
49.231401,8.0894,12.8061,0.1630,15.148
49.235133,9.0926,14.9745,0.6689,17.532
49.240387,10.5476,17.4911,1.6570,20.492
49.266425,12.5048,20.0310,1.7876,23.681
49.267870,15.0803,22.1269,1.3099,26.809
49.268660,18.0636,22.7737,0.5726,29.073
49.269382,20.6958,21.3157,-0.4964,29.714
49.270813,22.5223,18.3634,-1.6579,29.107
49.271597,23.0093,14.9172,-3.0001,27.585
49.274191,22.1725,11.9148,-4.2498,25.527
49.279440,19.7452,10.1558,-5.3367,22.836
49.283349,16.6151,9.8985,-5.2665,20.044
49.288492,13.6276,10.6793,-4.7979,17.966
49.294785,11.1064,11.5864,-4.3989,16.642
49.297119,9.3488,12.1032,-4.1231,15.839
49.302311,8.5038,11.8970,-2.8298,14.895
49.307033,8.5293,10.5806,0.0545,13.590
49.332343,9.0467,8.6824,2.2104,12.732
49.333557,9.5624,6.6702,1.7769,11.794
49.334203,9.6788,4.8265,-0.8644,10.850
49.334909,8.9382,3.5100,-4.5242,10.615
49.335562,7.3182,3.0377,-8.4643,11.594
49.336211,4.8725,3.3409,-10.5004,12.048
49.340443,1.9449,3.8136,-9.3404,10.275
49.345350,-1.1259,3.9902,-4.4952,6.115
49.350109,-3.9339,3.7961,0.5699,5.496
49.354622,-6.1543,3.5638,2.1536,7.431
49.364050,-7.4679,3.0167,0.3677,8.063
49.365222,-7.4481,1.9809,-1.6933,7.891
49.369304,-5.6866,0.5611,-1.4391,5.893
49.374305,-3.0762,-1.0005,0.9594,3.374
49.396485,-0.2809,-2.5662,3.4831,4.335
49.397461,2.3224,-4.0356,4.6351,6.570
49.398107,4.5593,-5.3014,4.0111,8.061
49.398656,6.2782,-6.2553,2.1836,9.128
49.399272,7.5920,-6.9072,0.0657,10.264
49.402920,9.0910,-7.2987,-1.3761,11.739
49.408075,10.7444,-7.4491,-1.6634,13.180
49.414313,12.4183,-7.3894,-0.9610,14.482
49.417245,13.6573,-7.0651,0.1080,15.377
49.422373,14.3134,-6.4751,0.9519,15.739
49.469484,14.3036,-5.5750,1.1691,15.396
49.470870,13.3172,-4.4009,0.8634,14.052
49.471609,11.5007,-3.2200,0.4149,11.950
49.472344,9.5941,-2.2264,0.4075,9.857
49.472907,7.7821,-1.4982,0.9465,7.981
49.473511,5.9598,-0.8892,1.3769,6.181
49.474101,4.0421,-0.2823,1.4058,4.289
49.474694,2.1014,0.3338,1.4906,2.598
49.475215,0.2997,0.7809,1.9605,2.131
49.475658,-1.1400,0.9538,2.4521,2.867
49.476245,-2.1317,0.7718,2.6213,3.466
49.481683,-2.5939,0.2886,2.5451,3.645
49.484045,-2.4494,-0.4655,2.4835,3.519
49.488878,-1.5748,-1.3049,2.2559,3.045
49.535621,-0.3450,-2.0294,1.6205,2.620
49.536836,0.8948,-2.6256,1.1120,2.988
49.537311,1.9914,-3.0609,0.8201,3.743
49.537928,2.8392,-3.1547,0.5231,4.276
49.538445,3.3755,-2.8871,0.0213,4.442
49.538990,3.5751,-2.2482,-0.5748,4.262
49.539508,3.3768,-1.3628,-1.1890,3.831
49.540147,2.8315,-0.2741,-1.6498,3.289
49.540755,2.0236,0.7834,-1.7381,2.780
49.541278,1.0089,1.7456,-1.5327,2.533
49.571672,-0.1011,2.5320,-1.5277,2.959
49.572344,-1.3425,3.2912,-2.0063,4.082
49.572639,-2.7211,4.1379,-2.6433,5.614
49.572959,-4.3362,5.1623,-2.8396,7.315
49.573231,-6.0788,6.2895,-2.6486,9.139
49.573549,-7.8340,7.3904,-2.3707,11.028
49.574025,-9.3995,8.2643,-2.4156,12.747
49.575402,-10.4910,8.7304,-2.7958,13.932
49.580983,-10.9069,8.6752,-3.5311,14.377
49.585734,-10.6249,8.0902,-4.4892,14.089
49.590454,-9.8932,7.2055,-5.3069,13.340
49.596523,-8.9224,6.2553,-5.8006,12.344
49.599521,-8.0616,5.4058,-5.9638,11.392
49.604222,-7.4211,4.7678,-5.9159,10.621
49.637783,-7.1840,4.3203,-5.9051,10.254
49.638548,-7.3958,4.1381,-6.0596,10.418
49.638858,-8.1367,4.1691,-6.4098,11.166
49.639185,-9.2948,4.4120,-6.7477,12.304
49.639523,-10.6109,4.6532,-6.7676,13.418
49.639961,-11.9014,4.7781,-6.4884,14.373
49.640338,-13.1583,4.6114,-6.0942,15.217
49.642404,-14.2259,4.1105,-6.0470,15.995
49.664764,-15.2527,3.4257,-6.4188,16.899
49.665621,-16.0977,2.6020,-6.9399,17.722
49.665948,-16.7679,1.6269,-7.2887,18.356
49.666293,-17.2599,0.5472,-7.3492,18.767
49.669132,-17.5177,-0.6356,-7.0277,18.886
49.671707,-17.4229,-1.8007,-6.6585,18.739
49.677113,-16.8330,-2.8204,-6.4954,18.262
49.680751,-15.8930,-3.5213,-6.5229,17.537
49.686553,-14.8100,-3.7901,-6.5309,16.624
49.690886,-13.7464,-3.6203,-6.3265,15.559
49.696565,-12.7985,-3.0577,-6.0087,14.466
49.700115,-11.9891,-2.4128,-5.6589,13.475
49.704632,-11.3430,-1.8284,-5.5485,12.759
49.723750,-10.8881,-1.1934,-5.8134,12.400
49.724833,-10.5660,-0.6429,-6.5584,12.453
49.725146,-10.3492,-0.1284,-7.1084,12.556
49.725534,-10.1080,0.7362,-6.7886,12.198
49.729919,-9.2317,1.2584,-6.2971,11.246
49.734159,-8.3899,2.8366,-9.3604,12.886
49.738825,-7.3961,5.3677,-12.0954,15.160
49.743593,-5.9658,9.6404,-14.0817,18.078
49.748009,-3.6065,15.7297,-11.7193,19.944
49.752435,0.7949,23.2440,2.0305,23.346
49.757207,6.8005,30.0134,23.0368,38.441
49.762123,11.4806,29.9461,27.5836,42.302
49.766840,11.7991,26.1041,9.7260,30.253
49.771574,8.4845,16.1752,-6.4669,19.376
49.776434,4.5393,9.1542,-9.5802,14.007
49.781506,1.6470,3.7012,-4.6116,6.138
49.786203,-0.3707,-1.4310,-3.1802,3.507
49.790973,-1.9383,-6.2290,-5.1281,8.298
49.828465,-3.7669,-10.8250,-5.4989,12.712
49.829828,-7.1206,-15.2667,-4.5036,17.437
49.830703,-11.1590,-18.6672,-5.4031,22.409
49.831646,-13.9292,-19.8026,-8.0190,25.504
49.832573,-15.3004,-18.1166,-8.7611,25.280
49.833481,-16.2531,-14.5572,-6.0273,22.636
49.834397,-15.9454,-10.1986,-1.7881,19.012
49.835166,-16.2152,-5.8347,0.8571,17.254
49.877454,-17.3355,-1.0132,1.2298,17.409
49.878280,-18.7034,4.5532,0.5141,19.257
49.878783,-19.2596,10.0839,0.0551,21.740
49.879231,-18.0139,14.1906,0.8599,22.948
49.879680,-14.7807,15.4823,1.5991,21.465
49.880235,-10.4937,13.7890,0.3001,17.330
49.880695,-6.3960,10.4737,-1.9263,12.422
49.881085,-2.8901,6.7798,-2.7135,7.854
49.881436,0.2316,3.2448,-1.9842,3.810
49.881712,3.0771,0.0838,-1.0419,3.250
49.882073,5.4277,-2.5285,-1.0942,6.087
49.915066,6.9084,-4.4014,-2.1684,8.474
49.915865,8.0125,-5.4407,-3.1292,10.178
49.916629,8.9063,-5.5663,-3.2220,10.986
49.917236,9.3480,-4.7242,-2.3321,10.730
49.917674,9.0327,-3.0011,-1.5300,9.640
49.917960,7.4489,-1.0432,-1.6659,7.704
49.918273,5.2078,0.6281,-2.4001,5.769
49.944861,2.9077,1.9675,-2.7652,4.469
49.995448,0.5983,2.9413,-2.1942,3.718
49.996089,-1.7777,3.5529,-0.7781,4.048
49.996320,-4.1877,3.7146,0.7188,5.644
49.996551,-6.4334,3.4203,1.4166,7.423
49.996745,-8.0616,2.6749,1.2279,8.582
49.996912,-8.8246,1.6600,0.8844,9.023
49.997139,-8.6217,0.5543,0.9293,8.689
49.997383,-7.4444,-0.4034,1.4047,7.587
49.997607,-5.6866,-1.0816,1.7513,6.048
49.997780,-3.7439,-1.3845,1.5206,4.272
49.998007,-1.8943,-1.3936,0.7257,2.461
49.998208,-0.1792,-1.1496,-0.2674,1.194
49.998437,1.4098,-0.7391,-1.1747,1.978
49.998642,2.8642,-0.2627,-1.7126,3.348
49.998920,4.0632,0.1627,-1.6570,4.391
49.999150,4.8907,0.4132,-1.0910,5.028
50.002236,5.2039,0.5304,-0.6304,5.269
50.006433,5.0634,0.4860,-0.6468,5.128
50.021794,4.5621,0.2921,-1.0251,4.685
50.022572,3.8290,0.0489,-1.0391,3.968
50.022977,2.9069,-0.2365,-0.5176,2.962
50.025789,2.2207,-0.4064,0.1665,2.264
50.032981,1.6006,-0.5060,0.4831,1.747
50.036283,0.9680,-0.6404,0.5184,1.271
50.040669,0.3804,-0.7287,0.5112,0.968
50.045117,-0.0861,-0.7640,0.6068,0.979
50.049371,-0.3935,-0.7606,0.6400,1.069
50.054622,-0.5832,-0.7665,0.5989,1.134
50.061114,-0.6414,-0.7315,0.5461,1.116
50.065767,-0.4971,-0.6797,0.5652,1.014
50.068534,-0.1793,-0.6469,0.5703,0.881
50.075526,0.2405,-0.6211,0.3891,0.771
50.080502,0.7029,-0.5545,0.0815,0.899
50.083141,1.1773,-0.4112,-0.1304,1.254
50.088129,1.6353,-0.2607,-0.0869,1.658
50.093406,2.0583,-0.1003,0.1092,2.064
50.105688,2.3943,0.0297,0.3841,2.425
50.106353,2.6463,0.1247,0.6615,2.731
50.106694,2.7358,0.2425,0.7384,2.844
50.112343,2.7280,0.4211,0.5548,2.816
50.117565,2.6207,0.6866,0.3876,2.737
50.122135,2.4186,1.0292,0.3058,2.646
50.126789,2.2599,1.4082,0.4095,2.694
50.130951,2.1463,1.7781,0.6895,2.871
50.135543,2.1606,2.0170,0.8333,3.071
50.140340,2.3454,2.1349,0.7743,3.265
50.145495,2.6934,2.1554,0.5958,3.501
50.150522,3.1335,2.1028,0.5482,3.813
50.155166,3.6780,2.0752,0.7030,4.281
50.159820,4.2031,2.1065,0.8381,4.776
50.164596,4.7191,2.2139,0.8846,5.287
50.169663,5.2142,2.3880,0.8596,5.799
50.174363,5.6503,2.6170,0.7611,6.273
