time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
52.441304,-2.4627,1.0035,0.9611,2.828
52.463069,-2.5374,1.2388,1.1466,3.048
52.463704,-2.5278,1.4196,1.1632,3.124
52.463918,-2.4253,1.5174,1.1157,3.071
52.464232,-2.1826,1.5990,1.0898,2.917
52.464990,-1.9789,1.7194,1.1017,2.844
52.471032,-1.8544,1.8402,1.2088,2.879
52.474242,-1.8706,1.9688,1.3733,3.043
52.480238,-1.9481,2.0885,1.3157,3.145
52.483791,-2.0271,2.2256,1.1317,3.216
52.489727,-2.1955,2.3678,1.1435,3.426
52.493878,-2.5420,2.4794,1.3532,3.800
52.498365,-2.9663,2.5821,1.5219,4.217
52.503154,-3.4451,2.6976,1.6952,4.693
52.508293,-3.9239,2.7736,1.7463,5.113
52.513526,-4.3910,2.8820,1.6519,5.506
52.518554,-4.8013,3.0231,1.3574,5.834
52.523119,-5.1644,3.1299,0.9943,6.120
52.530265,-5.4286,3.2455,0.7748,6.372
52.534766,-5.5918,3.3986,0.7676,6.589
52.537764,-5.6306,3.5369,0.7838,6.695
52.542159,-5.5710,3.7035,0.7280,6.729
52.583811,-5.4701,3.9128,0.6073,6.753
52.584907,-5.4208,4.1599,0.6653,6.865
52.585537,-5.4274,4.4783,0.8923,7.093
52.586013,-5.4971,4.7963,1.0707,7.374
52.586647,-5.5244,5.1214,1.4732,7.676
52.587177,-5.7099,5.4084,1.8181,8.072
52.587774,-6.0055,5.6552,1.5200,8.388
52.588276,-6.3561,5.8900,1.2666,8.758
52.588804,-6.8622,6.0817,1.2291,9.251
52.590541,-7.4959,6.2881,1.4838,9.896
52.595181,-8.1433,6.4470,1.7987,10.541
52.599708,-8.7600,6.6287,1.8804,11.145
52.604674,-9.3392,6.8645,1.6886,11.713
52.608657,-9.8904,7.2497,1.5357,12.359
52.614913,-10.4201,7.8482,1.3418,13.114
52.618618,-10.9939,8.7425,1.0586,14.086
52.623082,-11.6197,9.9264,0.8292,15.305
52.650091,-12.4012,11.4322,0.6387,16.879
52.651533,-13.3305,13.2946,0.4008,18.831
52.652224,-14.4109,15.5375,0.1291,21.192
52.652967,-15.7393,18.0068,-0.0181,23.916
52.653807,-17.3461,20.1399,0.2198,26.581
52.654628,-18.9250,20.8425,0.8386,28.165
52.656801,-20.1219,19.5674,1.2359,28.095
52.663499,-20.2442,16.6775,0.9201,26.245
52.666141,-19.1544,13.4372,0.2096,23.399
52.671346,-17.4073,10.7476,-0.7546,20.472
52.675847,-15.0973,8.7550,-2.6222,17.648
52.698184,-13.0523,7.6230,-4.4951,15.770
52.699891,-11.6657,7.0387,-5.4351,14.669
52.701384,-10.6531,6.7848,-5.2827,13.691
52.702333,-10.0102,6.8323,-4.0140,12.767
52.703403,-9.6253,7.0430,-1.6127,12.035
52.705500,-9.2940,7.1127,1.1733,11.762
52.709144,-8.8648,6.7338,3.1355,11.565
52.714484,-8.2407,5.8391,3.1190,10.570
52.719048,-7.3474,4.7185,0.2948,8.737
52.723618,-6.0991,3.7292,-4.9250,8.681
52.732408,-4.4660,3.0139,-10.3828,11.697
52.733456,-2.5788,2.6433,-13.5599,14.054
52.738097,-0.4409,2.4382,-11.7578,12.016
52.742953,1.8855,2.2547,-3.5952,4.644
52.767004,3.9490,1.6296,4.9090,6.508
52.768551,5.4230,0.5711,6.9514,8.835
52.772132,6.0631,-0.6048,4.1702,7.384
52.773314,5.5677,-1.6869,0.5092,5.840
52.774171,3.9374,-2.5905,-1.8181,5.052
52.775515,1.7475,-3.5424,-1.9651,4.412
52.777546,-0.6564,-4.5648,-0.4231,4.631
52.783425,-2.9466,-5.5130,1.1462,6.355
52.786534,-4.7833,-6.3549,1.7812,8.151
52.791860,-6.3911,-7.1059,1.8069,9.727
52.795670,-8.0203,-7.6986,2.1557,11.324
52.801838,-9.5677,-8.0556,3.1309,12.893
52.805482,-10.8381,-8.1353,4.1124,14.162
52.810110,-11.6644,-8.0408,4.4960,14.864
52.815866,-11.9881,-7.6975,4.2396,14.864
52.824745,-11.7249,-7.0969,3.5914,14.168
52.830654,-10.6435,-6.3868,3.0986,12.794
52.832345,-9.1880,-5.6814,2.9718,11.204
52.856518,-7.8406,-4.9462,3.2203,9.814
52.857646,-6.5871,-4.2505,3.5134,8.591
52.858269,-5.4046,-3.5649,3.5707,7.394
52.858809,-4.2897,-2.9392,3.3726,6.198
52.859323,-3.2579,-2.3966,3.0212,5.048
52.859853,-2.3176,-1.9344,2.6428,4.012
52.868257,-1.4743,-1.5738,2.0389,2.968
52.868892,-0.8240,-1.2930,1.4636,2.120
52.873185,-0.3429,-1.1512,1.2557,1.738
52.893166,-0.0525,-1.2581,1.4541,1.924
52.893825,0.1264,-1.6988,1.8346,2.504
52.894110,0.2154,-2.3362,2.0606,3.123
52.894355,0.2605,-2.9680,1.9625,3.568
52.898149,0.2572,-3.3523,1.6631,3.751
52.900733,0.1764,-3.4101,1.2839,3.648
52.906303,-0.0180,-3.0841,1.0268,3.251
52.911574,-0.1889,-2.5150,0.9000,2.678
52.915489,-0.1825,-1.7908,0.8385,1.986
52.920514,-0.0121,-1.0091,0.9289,1.372
52.927583,0.2159,-0.1976,1.2082,1.243
52.930302,0.5339,0.5919,1.4324,1.639
52.934669,1.0028,1.2810,1.2567,2.056
52.940194,1.6698,1.7791,0.5795,2.508
52.945053,2.4273,2.1193,-0.3993,3.247
52.977049,3.1137,2.4327,-1.2554,4.146
52.978093,3.6156,2.8002,-1.4930,4.811
52.978634,3.8864,3.2603,-0.9386,5.159
52.979154,3.8989,3.7541,-0.1712,5.415
52.979741,3.6928,4.2488,0.2827,5.636
52.980347,3.4618,4.8354,0.2664,5.953
52.980870,3.4009,5.4368,0.0050,6.413
52.983354,3.5646,6.0761,-0.4712,7.060
52.988048,3.8676,6.7281,-1.0616,7.833
52.993444,4.1443,7.3178,-1.3715,8.521
52.998895,4.3800,7.7916,-1.1376,9.010
53.002067,4.5406,8.0847,-0.6566,9.296
53.006860,4.8135,8.2536,-0.6666,9.578
53.011300,5.4020,8.3354,-2.0393,10.140
53.016866,6.1836,8.3804,-4.0491,11.174
53.026426,7.1469,8.4079,-5.1000,12.156
53.027177,8.0189,8.3308,-4.9020,12.559
53.063487,8.9155,8.1038,-4.2667,12.781
53.065514,9.7952,7.8133,-4.3390,13.260
53.066733,10.6542,7.3759,-5.3687,14.026
53.069081,11.4785,6.8369,-6.9984,15.082
53.070039,12.2650,6.1335,-8.6821,16.230
53.070964,13.2090,5.3173,-9.7725,17.270
53.071937,14.2761,4.4972,-10.0843,18.048
53.072980,15.2889,3.7059,-9.5567,18.407
53.074109,16.0660,2.9618,-8.6352,18.479
53.075275,16.4402,2.3071,-7.9311,18.399
53.090384,16.4115,1.7913,-7.8578,18.284
53.091888,16.1104,1.3650,-8.0890,18.079
53.093110,15.6796,1.0915,-8.3675,17.806
53.093984,15.1564,1.0009,-8.3409,17.329
53.128359,14.6484,1.0952,-7.9250,16.691
53.129986,14.1021,1.3345,-7.2285,15.903
53.130965,13.4194,1.6441,-6.4407,14.976
53.131667,12.6151,1.8772,-5.7786,14.002
53.132396,11.7122,2.0282,-5.3797,13.047
53.132989,10.7622,2.0551,-5.1752,12.117
53.133479,9.8330,1.9948,-5.3355,11.364
53.134015,9.0211,2.0207,-6.4416,11.268
53.135909,8.4570,1.8878,-8.3286,12.019
53.141293,7.8574,2.0750,-11.0872,13.747
53.146979,6.8225,3.2345,-13.3576,15.344
53.151613,4.6534,5.6422,-13.1161,15.017
53.155571,0.2067,9.2014,-8.3646,12.437
53.159474,-6.3979,13.2024,2.5089,14.884
53.164678,-13.0206,17.2558,15.8741,26.820
53.170389,-16.5460,20.5634,23.5982,35.405
53.174113,-16.4709,21.2096,22.7060,35.167
53.192187,-11.7880,17.2095,15.3966,25.926
53.193553,-6.0296,11.0999,5.8528,13.922
53.194243,-1.7491,5.6887,-2.7516,6.557
53.195161,1.1708,1.5000,-8.9676,9.167
53.204547,3.1727,-1.8982,-12.8618,13.383
53.205498,5.4271,-4.6896,-15.2249,16.830
53.207389,8.0663,-6.9419,-14.8005,18.229
53.229024,11.6187,-9.0005,-9.4957,17.498
53.230387,15.7236,-10.4295,-1.0382,18.897
53.234519,18.8555,-10.6986,3.4735,21.956
53.235985,20.1543,-9.7594,1.5898,22.449
53.237690,18.9325,-7.5280,-2.7977,20.565
53.240107,16.2117,-4.5419,-5.8098,17.810
53.241771,13.6746,-1.3741,-5.9231,14.965
53.256133,11.4025,1.6837,-3.8839,12.163
53.257436,9.4731,4.3461,-1.6488,10.552
53.257979,7.9049,6.1473,-0.7761,10.044
53.261198,6.7556,6.7159,-1.9916,9.732
53.269309,5.8037,6.2543,-4.1751,9.499
53.270197,4.9690,5.1743,-5.6366,9.123
53.274837,4.0801,3.8461,-5.1816,7.635
53.303026,3.1575,2.4110,-2.8439,4.886
53.304078,2.2966,1.0063,-0.0020,2.507
53.304551,1.5019,-0.1927,1.5163,2.143
53.305168,0.7135,-1.1739,1.2616,1.865
53.305707,0.0452,-1.8952,0.2556,1.913
53.306449,-1.0430,-2.1876,-0.2858,2.440
53.309477,-2.3442,-1.9920,-0.2481,3.086
53.313942,-3.5789,-1.3305,-0.0897,3.819
53.319005,-4.5553,-0.3616,0.0058,4.570
53.322601,-4.9477,0.6633,0.1100,4.993
53.328473,-4.2220,1.4786,0.2470,4.480
53.332767,-2.5349,1.8674,0.3429,3.167
53.337138,-0.8271,2.0118,0.3620,2.205
53.342086,0.7722,1.9412,0.2805,2.108
53.377186,2.1767,1.7299,0.0364,2.781
53.378609,3.3089,1.3853,-0.3630,3.606
53.379471,4.1074,0.9217,-0.8392,4.292
53.380528,4.4723,0.3868,-1.2944,4.672
53.381482,4.3846,-0.1762,-1.6645,4.693
53.382028,3.8210,-0.6745,-1.8592,4.302
53.383167,2.8559,-0.9886,-1.7496,3.492
53.383675,1.6904,-1.1138,-1.4289,2.478
53.386222,0.4056,-1.0623,-1.0378,1.539
53.390082,-0.8484,-0.9273,-0.5644,1.378
53.396225,-1.9742,-0.7352,-0.0181,2.107
53.400708,-2.8151,-0.5577,0.5847,2.929
53.405329,-3.3619,-0.3969,1.0723,3.551
53.409666,-3.6434,-0.2670,1.3808,3.905
53.415527,-3.7624,-0.1033,1.4033,4.017
53.418930,-3.6233,0.0321,1.2071,3.819
53.423534,-3.3056,0.1343,0.8687,3.420
53.428210,-2.8050,0.2391,0.5625,2.871
53.436991,-2.0886,0.2462,0.2811,2.122
53.443496,-1.3123,0.2321,0.0579,1.334
53.446712,-0.5313,0.1251,-0.0958,0.554
53.484100,0.1256,0.0184,-0.2016,0.238
53.485672,0.6487,-0.0856,-0.2598,0.704
53.486891,0.9315,-0.2038,-0.3709,1.023
53.487757,0.9767,-0.2811,-0.4704,1.120
53.488629,0.7610,-0.2819,-0.5178,0.963
53.489357,0.2587,-0.1919,-0.3891,0.505
53.490385,-0.3912,-0.0160,-0.2159,0.447
53.491148,-0.9882,0.1430,-0.0503,1.000
53.491759,-1.5948,0.3691,0.0266,1.637
53.492667,-2.0418,0.4614,0.1180,2.097
53.496399,-2.5041,0.5635,0.2929,2.583
53.501714,-2.8319,0.6037,0.4388,2.929
53.505179,-3.0043,0.5989,0.5506,3.112
53.510843,-3.0459,0.5825,0.7695,3.195
53.515094,-2.9065,0.6458,0.9619,3.129
53.519508,-2.6383,0.7885,1.0682,2.954
53.523984,-2.3551,0.9748,1.0029,2.739
53.529011,-1.9776,1.2216,0.7617,2.446
53.533650,-1.5771,1.5116,0.6692,2.285
53.539293,-1.1891,1.7803,0.7491,2.268
53.543373,-0.9117,2.0230,0.7573,2.345
53.576560,-0.7333,2.1846,0.6007,2.381
53.577623,-0.6761,2.2701,0.4485,2.411
53.578116,-0.8000,2.2938,0.4509,2.471
53.578731,-1.0593,2.3035,0.3498,2.559
53.579359,-1.4829,2.3042,0.1020,2.742
53.579816,-2.0398,2.3173,-0.0130,3.087
53.580206,-2.6178,2.3690,-0.0102,3.531
53.583170,-3.2644,2.4593,0.1269,4.089
53.587870,-4.1205,2.5833,0.5131,4.890
53.591945,-5.0149,2.7106,0.8716,5.767
53.596974,-5.7678,2.8870,0.9451,6.519
53.600592,-6.4732,3.1389,0.9371,7.255
53.605982,-7.0553,3.5072,1.0965,7.955
53.610476,-7.4625,3.8917,1.5066,8.550
53.615941,-7.6359,4.3385,1.9265,8.991
53.620891,-7.5733,4.7619,2.1393,9.198
53.624968,-7.2315,5.1023,2.1239,9.102
53.629549,-6.7539,5.3576,2.1242,8.879
53.634362,-6.2737,5.5323,2.1992,8.649
53.639230,-5.8932,5.6814,2.2388,8.487
53.644129,-5.7264,5.8216,2.1423,8.442
53.684663,-5.8111,5.9503,2.0025,8.555
53.686164,-6.0826,6.0724,1.9383,8.811
53.687373,-6.5625,6.1806,1.9611,9.226
53.688558,-7.1792,6.2730,1.9727,9.736
53.689460,-7.8128,6.3688,1.9062,10.258
53.690450,-8.4724,6.5182,1.7688,10.835
53.691659,-9.1408,6.8214,1.6797,11.528
53.692559,-9.8578,7.3612,1.4376,12.387
53.693421,-10.5768,8.2204,0.9705,13.431
53.694424,-11.4446,9.4715,0.4476,14.862
53.700760,-12.4694,11.1368,0.0449,16.719
53.703031,-13.6173,13.1794,-0.1450,18.951
53.707236,-14.9411,15.6154,-0.0582,21.612
53.710864,-16.5609,18.2684,0.1125,24.658
53.744158,-18.3388,20.3774,0.3901,27.417
53.745437,-19.7442,20.8584,0.9200,28.736
53.746199,-20.2671,19.2199,1.7011,27.983
53.747436,-19.4774,15.9957,1.9902,25.282
53.751363,-17.5186,12.7064,1.4469,21.690
53.752629,-15.3789,10.1419,0.6195,18.432
53.753809,-13.1492,8.2776,-1.2377,15.587
53.754846,-11.1584,7.1711,-3.4743,13.711
53.755821,-9.8811,6.5862,-4.7878,12.804
53.759720,-9.0310,6.2732,-4.9092,12.042
53.763923,-8.4427,6.2884,-3.7549,11.177
53.768633,-7.8805,6.5499,-1.4378,10.347
53.773279,-7.2063,6.7711,1.3066,9.974
53.777852,-6.3932,6.5993,3.1451,9.712
53.784787,-5.3735,5.8896,2.8794,8.477
53.787742,-4.3011,4.8306,-0.2665,6.473
53.792568,-3.1208,3.9151,-5.5852,7.501
53.833989,-1.7283,3.3209,-10.6331,11.273
53.835399,-0.0898,2.9917,-12.2080,12.570
53.836231,1.6375,2.7349,-7.3147,7.979
53.836817,3.0425,2.1859,1.9384,4.218
53.837182,3.6384,1.2690,7.5801,8.503
53.837711,3.6119,0.2458,7.0055,7.886
53.838240,3.1706,-0.7602,3.2857,4.629
53.839307,2.0881,-1.6978,-0.2808,2.706
53.839761,0.3894,-2.6629,-1.6683,3.166
53.840358,-1.6469,-3.6910,-0.9875,4.161
53.846185,-3.6290,-4.6860,0.4097,5.941
53.850925,-5.3972,-5.5678,1.1771,7.843
53.854522,-6.9597,-6.3090,1.3622,9.492
53.860154,-8.4143,-6.8369,1.7754,10.986
53.866865,-9.6655,-7.2119,2.8120,12.383
53.870011,-10.6879,-7.3845,4.0089,13.595
53.876093,-11.5012,-7.2843,4.7871,14.431
53.878813,-11.7754,-7.0120,4.6531,14.473
53.918452,-11.2308,-6.5970,3.6930,13.538
53.920075,-9.7816,-6.1355,2.6559,11.848
53.920766,-8.2540,-5.5837,2.1970,10.205
53.921395,-6.8483,-5.0251,2.3295,8.808
53.922249,-5.5873,-4.4281,2.6307,7.599
53.922889,-4.4916,-3.8176,2.7683,6.512
53.923436,-3.5530,-3.2153,2.5859,5.445
53.923983,-2.8365,-2.6709,2.2441,4.496
53.924388,-2.2335,-2.2069,2.0181,3.732
53.926955,-1.7504,-1.8697,2.0348,3.271
53.935524,-1.3287,-1.6171,1.9589,2.867
53.936217,-0.9881,-1.5340,1.7522,2.530
53.942131,-0.7929,-1.5051,1.5252,2.285
53.946914,-0.7448,-1.6228,1.5083,2.337
53.988229,-0.6853,-1.9078,1.6810,2.633
53.990546,-0.5299,-2.2944,1.8397,2.988
53.991395,-0.2751,-2.6672,1.9364,3.307
53.992207,-0.0827,-2.9491,1.9122,3.516
53.993016,-0.0178,-3.0222,1.7458,3.490
53.994408,-0.0122,-2.8503,1.5966,3.267
53.995210,0.0875,-2.4853,1.4732,2.890
53.995927,0.3062,-1.9506,1.1678,2.294
53.996959,0.6215,-1.3489,0.6182,1.609
53.999931,0.9584,-0.7065,0.0463,1.192
54.001646,1.2807,-0.0518,-0.3159,1.320
54.015181,1.6621,0.5009,-0.5658,1.826
54.016835,2.0709,1.0477,-0.8285,2.464
54.017533,2.4832,1.5102,-1.0856,3.103
54.018008,2.8656,1.8768,-1.3171,3.670
54.023106,3.1410,2.1760,-1.3729,4.060
54.027841,3.2987,2.4657,-1.2689,4.309
54.033426,3.2879,2.7914,-0.8777,4.401
54.036960,3.2328,3.2035,-0.4421,4.573
54.041214,3.2160,3.7331,-0.1241,4.929
54.047326,3.4128,4.3725,0.0863,5.547
54.052646,3.7673,5.1644,0.0741,6.393
54.057017,4.1596,6.0076,-0.2529,7.311
54.060684,4.3652,6.9803,-0.5596,8.252
54.089273,4.3932,7.8429,-0.4391,9.000
54.090475,4.3186,8.4921,-0.0117,9.527
54.091119,4.2825,8.8267,0.2175,9.813
54.091825,4.4237,8.8028,-0.1540,9.853
54.092534,4.8328,8.4573,-1.2462,9.820
54.093166,5.4976,7.9992,-3.3641,10.273
54.094317,6.2529,7.5937,-5.9273,11.485
54.103308,7.1347,7.2334,-7.5440,12.655
54.104127,8.0968,6.6824,-7.4207,12.856
54.113383,9.2018,6.0624,-5.8301,12.467
54.114302,10.2869,5.6011,-4.7334,12.633
54.129480,11.3496,5.2825,-5.2054,13.558
54.130579,12.2513,5.0927,-6.6687,14.849
54.131033,12.9379,4.9722,-8.1034,16.055
54.132837,13.5026,4.8128,-9.0152,16.934
54.137296,14.0943,4.4769,-9.3011,17.470
54.142817,14.7896,3.9343,-9.2809,17.898
54.146818,15.6056,3.2025,-9.3018,18.448
54.154734,16.5529,2.3496,-9.5074,19.233
54.157560,17.5832,1.3465,-9.5879,20.073
54.163131,18.3893,0.3731,-9.3804,20.647
54.181659,18.8803,-0.4522,-8.8716,20.866
54.182446,18.8564,-0.9224,-8.1385,20.558
54.182710,17.6590,-0.8423,-7.3316,19.139
54.182987,15.8571,-0.2812,-6.6722,17.206
54.185174,13.9149,0.4758,-6.1484,15.220
54.189902,12.0802,1.2012,-5.7997,13.454
54.197425,10.5046,1.7178,-5.5694,12.013
54.200856,9.2969,1.9587,-5.5387,10.998
54.204881,8.3970,1.8890,-5.5807,10.258
54.210073,7.7885,1.7014,-6.1663,10.079
54.213868,7.3760,1.5175,-8.0372,11.014
54.220557,6.8480,1.6706,-10.5731,12.707
54.223532,5.4039,2.6321,-11.7328,13.183
54.228944,1.9595,4.6044,-10.2086,11.369
54.234663,-4.0231,7.3279,-5.3291,9.914
54.238472,-11.3632,10.9965,2.1712,15.961
54.248569,-18.6434,15.4933,12.6558,27.346
54.249409,-23.5509,19.3976,23.1573,38.304
54.277778,-24.1548,20.7596,25.9699,41.096
54.279289,-17.6227,17.2421,19.2537,31.282
54.280070,-9.8537,11.2852,7.3865,16.704
54.280722,-4.3132,5.8720,-4.0655,8.343
54.282093,-0.6235,1.9180,-12.0050,12.173
54.283507,2.4218,-1.1229,-16.3100,16.527
54.284555,5.9412,-3.4400,-19.0638,20.262
54.288789,9.9137,-5.2648,-18.5216,21.658
54.291844,15.1554,-7.2547,-9.9190,19.512
54.296309,21.6315,-9.2366,3.6460,23.802
54.303457,26.1068,-10.1698,8.4303,29.259
54.306134,26.6115,-9.6882,2.8283,28.461
54.310063,23.1781,-7.8181,-4.7698,24.922
54.316423,18.1578,-5.0702,-9.0015,20.891
54.319511,13.9337,-2.1933,-8.4111,16.423
54.324471,10.6011,0.4442,-5.4506,11.929
54.329317,7.8563,2.6333,-2.4270,8.634
54.336971,5.6266,4.0423,-1.0949,7.014
54.339491,4.0096,4.5150,-2.0236,6.368
54.343588,2.7962,4.2962,-3.9932,6.498
54.383629,1.6496,3.8165,-5.4357,6.843
54.384794,0.4019,3.2716,-5.2048,6.161
54.385270,-0.9008,2.6903,-3.2509,4.315
54.385892,-1.7857,1.9153,-0.5200,2.670
54.386516,-1.7006,0.9261,1.5773,2.497
54.387122,-1.3674,0.0272,2.4197,2.779
54.387656,-1.3330,-0.6428,2.2645,2.705
54.388185,-1.6672,-1.0124,1.6287,2.541
54.388788,-2.1952,-1.0631,0.7807,2.561
54.392425,-2.7633,-0.7954,-0.0664,2.876
54.396808,-3.0349,-0.2555,-0.5881,3.102
54.401261,-2.7957,0.3935,-0.4508,2.859
54.405908,-1.9188,0.8909,0.2490,2.130
54.411513,-0.5842,1.1271,0.8949,1.553
54.415502,0.7832,1.1890,0.9170,1.693
54.420341,2.0369,1.1222,0.3851,2.357
54.424810,3.0156,1.0223,-0.3373,3.202
54.430540,3.6462,0.8341,-0.8999,3.847
54.435597,3.9343,0.5361,-1.2959,4.177
54.439215,3.8730,0.1618,-1.5732,4.183
54.443998,3.4147,-0.2385,-1.8158,3.875
54.455122,2.6551,-0.5382,-2.0118,3.374
54.455791,1.6776,-0.7138,-1.9635,2.679
54.458760,0.6085,-0.7917,-1.5587,1.851
54.463667,-0.4213,-0.7623,-0.8381,1.209
54.512225,-1.3166,-0.6804,-0.1145,1.486
54.513303,-2.0055,-0.5604,0.5317,2.149
54.513793,-2.5120,-0.4163,1.0771,2.765
54.514189,-2.8285,-0.2339,1.5365,3.227
54.514633,-3.0337,-0.0775,1.8292,3.543
54.515155,-3.0825,0.0458,1.8720,3.607
54.515516,-2.9347,0.1169,1.6175,3.353
54.516104,-2.6104,0.1598,1.2186,2.885
54.516685,-2.1437,0.1671,0.8497,2.312
54.517136,-1.5522,0.1390,0.4341,1.618
54.517514,-0.9199,0.0779,0.0578,0.925
54.520973,-0.2899,0.0195,-0.2080,0.357
54.526016,0.2613,-0.0626,-0.3663,0.454
54.530338,0.6574,-0.1469,-0.4580,0.815
54.534900,0.8397,-0.2431,-0.5623,1.039
54.543015,0.7705,-0.2939,-0.6124,1.027
54.545584,0.4168,-0.3328,-0.5582,0.772
54.573572,-0.1755,-0.3001,-0.3353,0.483
54.574485,-0.9278,-0.1885,-0.1969,0.967
54.575049,-1.6516,-0.0458,-0.0996,1.655
54.575502,-2.1373,0.0636,0.0572,2.139
54.576104,-2.5189,0.2114,0.3095,2.547
54.576587,-2.8563,0.3261,0.5214,2.922
54.579187,-3.0135,0.4151,0.5759,3.096
54.584234,-2.9550,0.5213,0.5209,3.045
54.587657,-2.6929,0.6328,0.4832,2.808
54.593455,-2.3043,0.8118,0.4889,2.492
54.598007,-1.8481,1.0198,0.5547,2.182
54.602290,-1.3821,1.2069,0.4537,1.890
54.609767,-1.0065,1.4087,0.1931,1.742
54.612796,-0.7305,1.6227,-0.1369,1.785
54.616335,-0.5921,1.7887,-0.1521,1.890
54.621611,-0.6221,1.9163,-0.0373,2.015
54.626089,-0.8010,2.0225,0.0406,2.176
54.630828,-1.1241,2.1024,0.2416,2.396
54.635765,-1.5008,2.1801,0.7044,2.739
54.640662,-1.8480,2.2584,1.0967,3.117
54.645371,-2.1657,2.3635,1.3185,3.466
54.663745,-2.4493,2.4837,1.4082,3.762
54.665165,-2.7012,2.5876,1.4302,4.005
54.665729,-2.8928,2.7092,1.4974,4.237
54.666404,-3.0022,2.8267,1.6362,4.436
54.723463,-3.2349,3.0313,1.7248,4.757
54.724473,-3.6698,3.2678,1.7347,5.211
54.725029,-4.1190,3.4817,1.6324,5.635
54.725577,-4.4858,3.6732,1.3152,5.945
54.726271,-4.8542,3.8663,0.9621,6.280
54.726806,-5.2939,4.0277,0.8428,6.705
54.727406,-5.7596,4.1288,0.7659,7.128
54.728009,-6.2059,4.1821,0.7697,7.523
54.728558,-6.5773,4.2594,0.7374,7.871
54.729177,-6.8736,4.3584,0.7980,8.178
54.729707,-7.1068,4.5677,0.9301,8.499
54.730335,-7.1959,4.8397,0.9546,8.724
54.730941,-7.1910,5.2080,0.9957,8.935
54.731556,-7.0850,5.5578,1.1801,9.082
54.738473,-6.9419,5.8941,1.4385,9.220
54.741551,-6.8523,6.1476,1.5174,9.330
54.745832,-6.8587,6.3160,1.4644,9.438
54.752245,-7.0517,6.4708,1.3436,9.664
54.755822,-7.4619,6.5974,1.2069,10.033
54.762642,-7.9385,6.7532,1.1922,10.490
54.765419,-8.5315,7.0145,1.3348,11.125
54.793129,-9.1610,7.4763,1.3474,11.901
54.793938,-9.8903,8.2502,0.9053,12.911
54.794214,-10.7989,9.4017,0.3719,14.323
54.794639,-11.8593,10.9147,0.0165,16.117
54.795405,-12.9686,12.8816,-0.2623,18.281
54.795862,-14.2539,15.2900,-0.3763,20.907
54.819432,-15.8568,17.8461,-0.3773,23.876
54.820903,-17.5494,19.8466,-0.3124,26.495
54.821758,-18.9051,20.3034,0.0744,27.742
54.822506,-19.3921,18.5666,0.5306,26.852
54.823253,-18.3900,15.3421,0.4101,23.953
54.823996,-16.4020,12.2457,-0.5587,20.477
54.828277,-14.5833,9.9990,-1.6634,17.760
54.832099,-12.8159,8.4366,-2.6541,15.571
54.837017,-11.2160,7.4960,-3.3540,13.901
54.842570,-10.2264,7.0655,-3.8935,13.025
54.847107,-9.7484,6.8042,-3.9130,12.516
54.852322,-9.5627,6.6693,-3.1481,12.076
54.856559,-9.4778,6.5825,-1.4818,11.634
54.899284,-9.3856,6.4690,0.8272,11.429
54.900621,-8.9961,6.0662,3.0139,11.261
54.901258,-8.1864,5.2031,3.6855,10.377
54.901960,-7.1204,4.1000,1.6119,8.373
54.902582,-5.7731,3.0515,-3.1472,7.249
54.903090,-4.2408,2.3598,-8.6236,9.895
54.903675,-2.5598,2.1207,-12.5994,13.031
54.904483,-0.8154,2.0766,-11.6449,11.857
54.905222,0.9254,1.9832,-4.1264,4.671
54.905757,2.3654,1.4760,4.3159,5.138
54.911352,3.3648,0.5954,7.0675,7.850
54.914907,3.8586,-0.3129,4.9361,6.273
54.922418,3.5852,-1.1894,1.5757,4.093
54.924450,2.3637,-2.0502,-0.5508,3.177
54.928290,0.5866,-3.0067,-1.0587,3.241
54.967478,-1.3678,-4.0471,-0.5747,4.310
54.968500,-3.2329,-5.0227,0.2948,5.981
54.968965,-4.8787,-5.8636,1.0787,7.704
54.969425,-6.3861,-6.6102,1.9070,9.387
54.969936,-7.9938,-7.1515,3.0693,11.156
54.970636,-9.5584,-7.4620,4.3518,12.883
54.971190,-10.9314,-7.5519,5.1470,14.248
54.971871,-11.7936,-7.4423,4.9482,14.797
54.972538,-12.1847,-7.1356,4.0373,14.686
54.977398,-11.9750,-6.6188,3.0245,14.013
54.981080,-10.7809,-5.9370,2.4132,12.542
54.987260,-9.0428,-5.2310,2.3562,10.709
54.990919,-7.5199,-4.4860,2.6991,9.163
54.995208,-6.1829,-3.7461,3.0778,7.857
55.018197,-4.9929,-3.0350,3.2944,6.708
55.018797,-4.0458,-2.3188,3.3349,5.733
55.019106,-3.2783,-1.6779,3.1896,4.872
55.019404,-2.6153,-1.1132,2.9618,4.105
55.019665,-2.0440,-0.7120,2.6863,3.450
55.037491,-1.5104,-0.5208,2.2953,2.797
55.038277,-0.9608,-0.4908,1.7452,2.052
55.038591,-0.4359,-0.5929,1.2867,1.482
55.038908,-0.0471,-0.7720,1.3357,1.544
55.043341,0.1087,-1.0179,1.9387,2.192
55.048650,0.0951,-1.3606,2.6361,2.968
55.053227,-0.0342,-1.7248,2.8782,3.356
55.057385,-0.2642,-1.9925,2.5640,3.258
55.062637,-0.5523,-2.0414,2.0926,2.975
55.071453,-0.7951,-1.8829,1.7853,2.714
55.072245,-0.8442,-1.5025,1.5023,2.286
